ville, price, room_nb, bedroom_nb, surface, quartier
Paris 07 (75007),2 380 000 €,4,2 ch.,134,Paris 7ème
Paris 08 (75008),2 390 000 €,4,2 ch.,130,Faubourg-du-Roule
Paris 08 (75008),2 390 000 €,4,2 ch.,130,Faubourg-du-Roule
Paris 08 (75008),2 392 000 €,5,3 ch.,150,08 Eme St Philippe du Roule
Paris 17 (75017),2 395 000 €,6,4 ch.,185,Paris 17ème
Paris 15ème (75015),2 395 000 €,5,,135,
Paris 19 (75019),399 000 €,2,1 ch.,46,
Paris 08 (75008),2 400 000 €,4,1 ch.,89,Champs-élysées
Paris 07 (75007),2 400 000 €,5,3 ch.,140,Gros-Caillou
Paris 14 (75014),2 400 000 €,4,3 ch.,95,Paris
Paris 16 (75016),2 400 000 €,6,3 ch.,168,Paris
Paris 11 (75011),2 400 000 €,9,5 ch.,250,Paris 11ème
Paris 08 (75008),2 400 000 €,4,5 ch.,110,Paris 8ème
Paris 14 (75014),2 400 000 €,4,3 ch.,95,Paris
Paris 15ème (75015),2 400 000 €,5,,133,
Paris 17 (75017),2 420 000 €,5,4 ch.,165,
Paris 06 (75006),2 420 000 €,4,2 ch.,120,Paris 6ème
Paris 17 (75017),2 425 280 €,6,4 ch.,180,Paris 17ème
Paris 07 (75007),2 427 000 €,7,5 ch.,178,
Paris 07 (75007),2 427 000 €,7,5 ch.,178,
Paris 17 (75017),2 430 000 €,7,5 ch.,203,
Paris 17 (75017),2 430 000 €,6,4 ch.,175,
Paris 13 (75013),2 440 000 €,4,3 ch.,133,
Paris 13 (75013),2 440 000 €,5,4 ch.,149,Paris 13ème
Paris 15 (75015),2 449 000 €,5,3 ch.,132,Paris
Paris 05 (75005),2 450 000 €,4,2 ch.,140,Saint-Victor
Paris 06 (75006),2 450 000 €,5,3 ch.,148,Saint-Germain-des-Prés
Paris 19 (75019),836 000 €,3,2 ch.,57,
Paris 07 (75007),2 427 000 €,7,5 ch.,178,
Paris 07 (75007),2 427 000 €,7,5 ch.,178,
Paris 17 (75017),2 430 000 €,7,5 ch.,203,
Paris 17 (75017),2 430 000 €,6,4 ch.,175,
Paris 13 (75013),2 440 000 €,5,4 ch.,149,Paris 13ème
Paris 13 (75013),2 440 000 €,4,3 ch.,133,
Paris 15 (75015),2 449 000 €,5,3 ch.,132,Paris
Paris 05 (75005),2 450 000 €,3,2 ch.,158,Maubert
Paris 05 (75005),2 450 000 €,4,2 ch.,140,Saint-Victor
Paris 06 (75006),2 450 000 €,5,3 ch.,159,Paris 6ème
Paris 06 (75006),2 450 000 €,5,3 ch.,148,Saint-Germain-des-Prés
Paris 14 (75014),2 450 000 €,4,3 ch.,159,Paris 14ème
Paris 19 (75019),2 450 000 €,5,3 ch.,182,Paris 19ème
Paris 06 (75006),2 450 000 €,5,3 ch.,148,Saint-Germain-des-Prés
Paris 09 (75009),2 460 000 €,8,4 ch.,246,Paris
Paris 06 (75006),2 467 000 €,5,3 ch.,142,06 Eme Saint-Germain-des-Pres
Paris 17 (75017),2 469 436 €,6,4 ch.,165,Paris 17ème
Paris 17 (75017),2 469 436 €,6,4 ch.,165,Paris 17ème
Paris 15 (75015),2 474 000 €,5,4 ch.,133,Paris 15ème
Paris 08 (75008),2 475 000 €,5,3 ch.,147,
Paris 06 (75006),472 000 €,2,1 ch.,32,Paris
Paris 17 (75017),2 490 000 €,6,4 ch.,199,Plaine-Monceau
Paris 19 (75019),2 490 000 €,4,2 ch.,282,Paris 19ème
Paris 15 (75015),2 490 000 €,6,4 ch.,153,Paris
Paris 19 (75019),2 490 000 €,5,2 ch.,282,Paris 19ème
Paris 17 (75017),2 495 000 €,6,4 ch.,194,Plaine-Monceau
Paris 16 (75016),2 500 000 €,6,3 ch.,155,Paris
Paris 01 (75001),2 500 000 €,5,3 ch.,145,Paris 1er
Paris 17 (75017),2 500 000 €,5,3 ch.,200,
Paris 08 (75008),2 500 000 €,5,3 ch.,146,
Paris 06 (75006),2 500 000 €,4,2 ch.,137,
Paris 06 (75006),2 500 000 €,6,3 ch.,136,Monnaie
Paris 08 (75008),2 500 000 €,6,4 ch.,180,Paris 8ème
Paris 16 (75016),2 500 000 €,6,4 ch.,196,Paris
Paris 08 (75008),2 500 000 €,6,4 ch.,180,Paris 8ème
Paris 14 (75014),2 510 000 €,5,,130,Paris
Paris 14 (75014),2 510 000 €,5,4 ch.,130,Paris
Paris 17 (75017),2 520 000 €,8,4 ch.,205,Paris 17ème
Paris 16 (75016),2 520 000 €,3,2 ch.,120,Paris
Paris 16 (75116),2 539 000 €,6,3 ch.,170,Paris
Paris 16 (75116),2 539 000 €,6,3 ch.,170,Paris
Paris 20 (75020),420 000 €,2,1 ch.,42,
Paris 16 (75016),2 500 000 €,6,4 ch.,196,Paris
Paris 17 (75017),2 500 000 €,5,3 ch.,200,
Paris 08 (75008),2 500 000 €,6,4 ch.,180,Paris 8ème
Paris 14 (75014),2 510 000 €,5,,130,Paris
Paris 14 (75014),2 510 000 €,5,4 ch.,130,Paris
Paris 17 (75017),2 520 000 €,8,4 ch.,205,Paris 17ème
Paris 16 (75016),2 520 000 €,3,2 ch.,120,Paris
Paris 16 (75116),2 539 000 €,6,3 ch.,170,Paris
Paris 16 (75116),2 539 000 €,6,3 ch.,170,Paris
Paris 08 (75008),2 550 000 €,5,3 ch.,146,Paris 8ème
Paris 06 (75006),2 550 000 €,6,4 ch.,145,Paris 6ème
Paris 08 (75008),2 550 000 €,5,3 ch.,144,
Paris 05 (75005),2 550 000 €,4,3 ch.,116,Sorbonne
Paris 17 (75017),2 550 000 €,8,5 ch.,285,
Paris 06 (75006),2 580 000 €,6,3 ch.,113,Paris 6ème
Paris 07 (75007),2 580 000 €,6,4 ch.,202,école-Militaire
Paris 16 (75016),2 580 000 €,6,4 ch.,146,Paris
Paris 16 (75016),2 580 000 €,5,3 ch.,165,Paris
Paris 06 (75006),2 580 000 €,6,3 ch.,113,Paris 6ème
Paris 07 (75007),2 580 000 €,6,4 ch.,202,Paris
Paris 20 (75020),789 000 €,4,3 ch.,119,
Paris 06 (75006),2 580 000 €,5,3 ch.,115,Cherche Midi
Paris 17 (75017),2 588 000 €,5,3 ch.,178,Saint-Ferdinand
Paris 16 (75116),2 590 000 €,8,3 ch.,235,Paris
Paris 16 (75016),2 592 000 €,5,3 ch.,162,Paris
Paris 05 (75005),2 595 000 €,4,3 ch.,122,Paris
Paris 16 (75116),2 595 000 €,4,,177,Paris
Paris 16 (75116),2 595 000 €,4,1 ch.,177,Paris
Paris 17 (75017),2 600 000 €,6,4 ch.,178,Paris 17ème
Paris 08 (75008),2 600 000 €,6,4 ch.,175,Madeleine
Paris 11 (75011),2 600 000 €,10,6 ch.,240,Folie-Mericourt - Rue Jean-Pierre Timbaud
Paris 13 (75013),2 600 000 €,5,4 ch.,154,Paris 13ème
Paris 16 (75016),2 600 000 €,5,3 ch.,191,Paris
Paris 13 (75013),2 600 000 €,5,4 ch.,138,
Paris 11 (75011),2 600 000 €,6,,253,Paris
Paris 11 (75011),2 600 000 €,5,3 ch.,254,Paris 11
Paris 08 (75008),2 600 000 €,6,3 ch.,175,Madeleine
Paris 10 (75010),2 600 000 €,8,1 ch.,227,Porte-Saint-Denis
Paris 16 (75016),2 600 000 €,5,3 ch.,165,Paris
Paris 16 (75116),2 600 000 €,5,3 ch.,197,Paris
Paris 11 (75011),2 600 000 €,5,3 ch.,254,Paris 11
Paris 14 (75014),450 000 €,2,1 ch.,31,Paris
Paris 10 (75010),2 600 000 €,5,5 ch.,227,Paris 10ème
Paris 16 (75116),2 600 000 €,6,3 ch.,195,Paris
Paris 13 (75013),2 600 000 €,5,4 ch.,139,Paris 13eme Arrondissement
Paris 15 (75015),2 612 000 €,5,3 ch.,140,Paris
Paris 08 (75008),2 620 000 €,5,3 ch.,193,
Paris 11 (75011),2 625 000 €,5,1 ch.,254,Paris 11ème
Paris 11 (75011),2 625 000 €,5,3 ch.,254,
Paris 08 (75008),2 625 000 €,6,3 ch.,202,Faubourg-du-Roule
Paris 08 (75008),2 625 000 €,6,4 ch.,202,Saint Philippe du Roule
Paris 14 (75014),2 638 200 €,5,4 ch.,144,Paris
Paris 07 (75007),2 640 000 €,6,4 ch.,200,Saint-Thomas-d'Aquin
Paris 17 (75017),2 640 000 €,6,4 ch.,164,Paris 17ème
Paris 16 (75116),2 640 000 €,6,4 ch.,220,Paris
Paris 07 (75007),2 640 000 €,5,3 ch.,185,Bac
Paris 07 (75007),2 650 000 €,6,4 ch.,145,Paris
Paris 07 (75007),2 650 000 €,6,4 ch.,145,Gros-Caillou
Paris 05 (75005),2 650 000 €,5,2 ch.,145,Paris 5ème
Paris 16 (75016),2 650 000 €,7,4 ch.,221,Paris
Paris 16 (75116),2 650 000 €,6,4 ch.,269,Paris
Paris 08 (75008),2 660 000 €,4,2 ch.,144,Triangle d'Or
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 07 (75007),2 677 000 €,6,4 ch.,176,Paris 7eme Arrondissement
Paris 07 (75007),2 680 000 €,4,2 ch.,124,Rue du Bac
Paris 06 (75006),2 680 000 €,4,2 ch.,124,Rue du Bac
Paris 08 (75008),2 690 000 €,6,3 ch.,187,Faubourg-du-Roule
Paris 08 (75008),2 690 000 €,6,3 ch.,187,Champs élysée| Place des Ternes
Paris 17 (75017),2 695 000 €,6,4 ch.,194,Plaine-Monceau
Paris 07 (75007),2 695 000 €,4,2 ch.,142,Bac Saint-Germain
Paris 08 (75008),2 695 000 €,7,3 ch.,165,Paris 8ème
Paris 07 (75007),2 700 000 €,6,4 ch.,168,école-Militaire
Paris 16 (75016),2 700 000 €,3,2 ch.,150,Paris
Paris 16 (75016),2 700 000 €,7,4 ch.,203,Paris
Paris 16 (75016),2 700 000 €,7,5 ch.,225,Paris
Paris 07 (75007),2 700 000 €,5,3 ch.,154,Invalides
Paris 10 (75010),2 750 000 €,9,7 ch.,255,
Paris 07 (75007),2 750 000 €,4,2 ch.,117,Paris
Paris 05 (75005),2 750 000 €,6,3 ch.,221,Paris
Paris 06 (75006),2 750 000 €,5,3 ch.,154,Notre-Dame-des-Champs
Paris 06 (75006),2 750 000 €,5,3 ch.,154,
Paris 06 (75006),2 750 000 €,4,3 ch.,115,Paris 6ème
Paris 07 (75007),2 755 000 €,6,3 ch.,184,Paris 7ème
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 05 (75005),2 760 000 €,6,4 ch.,148,
Paris 08 (75008),2 770 000 €,6,4 ch.,203,
Paris 14 (75014),2 772 200 €,3,2 ch.,107,Paris 14ème
Paris 05 (75005),2 780 000 €,5,4 ch.,151,Paris
Paris 08 (75008),2 780 000 €,6,3 ch.,189,Faubourg-Saint-Honoré
Paris 14 (75014),2 780 000 €,3,2 ch.,107,Paris 14ème
Paris 05 (75005),2 780 000 €,7,5 ch.,151,Val-de-Grâce
Paris 06 (75006),2 781 000 €,5,3 ch.,150,Jardin du Luxembourg | Odeon 75006
Paris 06 (75006),2 781 000 €,5,4 ch.,150,Jardin du Luxembourg | Odeon 75006
Paris 08 (75008),2 790 000 €,5,3 ch.,165,Faubourg-du-Roule
Paris 08 (75008),2 790 000 €,5,3 ch.,165,Faubourg-du-Roule
Paris 08 (75008),2 800 000 €,5,3 ch.,149,Paris 8ème
Paris 08 (75008),2 800 000 €,5,3 ch.,149,
Paris 14 (75014),2 800 000 €,3,2 ch.,107,
Paris 08 (75008),2 800 000 €,2,,68,
Paris 08 (75008),2 800 000 €,4,2 ch.,130,Champs-élysées
Paris 06 (75006),2 800 000 €,5,3 ch.,151,Notre-Dame-des-Champs
Paris 08 (75008),2 800 000 €,6,3 ch.,170,
Paris 07 (75007),2 800 000 €,7,5 ch.,175,Paris
Paris 16 (75016),2 810 000 €,6,3 ch.,210,Paris
Paris 19 (75019),399 000 €,2,1 ch.,46,
Paris 15 (75015),2 850 000 €,6,3 ch.,255,Paris
Paris 14 (75014),2 850 000 €,3,2 ch.,107,
Paris 14 (75014),2 850 000 €,4,3 ch.,107,Paris 14ème
Paris 15 (75015),2 850 000 €,5,3 ch.,250,Grenelle
Paris 15 (75015),2 850 000 €,5,3 ch.,250,Grenelle
Paris 08 (75008),2 850 000 €,6,4 ch.,193,Paris
Paris 16 (75016),2 850 000 €,5,3 ch.,163,Paris
Paris 16 (75016),2 850 000 €,5,4 ch.,222,Paris
Paris 16 (75016),2 850 000 €,5,4 ch.,222,Paris
Paris 16 (75016),2 855 000 €,6,4 ch.,232,Paris
Paris 08 (75008),2 860 000 €,6,4 ch.,218,Paris 8ème
Paris 17 (75017),2 860 000 €,8,5 ch.,243,Ternes
Paris 08 (75008),2 860 000 €,6,4 ch.,218,Paris 8ème
Paris 16 (75016),2 880 000 €,8,4 ch.,180,Paris
Paris 16 (75016),2 890 000 €,6,3 ch.,230,Paris
Paris 07 (75007),2 890 000 €,6,4 ch.,150,
Paris 16 (75016),2 890 000 €,6,3 ch.,230,Paris
Paris 16 (75016),2 898 000 €,7,5 ch.,222,Paris
Paris 15 (75015),2 900 000 €,5,2 ch.,152,Paris 15
Paris 16 (75116),2 900 000 €,7,4 ch.,233,Paris
Paris 06 (75006),472 000 €,2,1 ch.,32,Paris
Paris 16 (75016),2 900 000 €,7,5 ch.,230,Paris
Paris 17 (75017),2 900 000 €,8,5 ch.,243,Ternes
Paris 07 (75007),2 900 000 €,5,3 ch.,140,Paris 7ème
Paris 16 (75116),2 900 000 €,7,4 ch.,233,Paris
Paris 16 (75016),2 900 000 €,7,4 ch.,214,Paris
Paris 09 (75009),2 900 000 €,8,5 ch.,235,Poissonnière
Paris 17 (75017),2 912 000 €,9,6 ch.,346,Paris 17eme Arrondissement
Paris 13 (75013),2 920 000 €,5,4 ch.,172,Paris 13ème
Paris 03 (75003),2 925 000 €,7,4 ch.,234,Paris 3ème
Paris 13 (75013),2 930 000 €,5,4 ch.,176,Paris 13eme Arrondissement
Paris 09 (75009),2 940 000 €,7,4 ch.,203,Paris 9ème
Paris 16 (75116),2 940 000 €,8,5 ch.,270,Paris
Paris 17 (75017),2 950 000 €,7,4 ch.,210,
Paris 16 (75116),2 950 000 €,6,3 ch.,156,Paris
Paris 16 (75016),2 950 000 €,6,4 ch.,221,Paris
Paris 16 (75016),2 950 000 €,7,4 ch.,212,Paris
Paris 15 (75015),2 960 000 €,4,3 ch.,135,
Paris 07 (75007),2 970 000 €,6,4 ch.,232,
Paris 08 (75008),2 970 000 €,6,3 ch.,166,Paris 8ème
Paris 07 (75007),2 970 000 €,5,3 ch.,157,"Alma Bosquet, Gros Caillou, Invalides, Pont de l'Alma, Quai d'Orsay"
Paris 19 (75019),745 000 €,4,3 ch.,77,
Paris 07 (75007),2 980 000 €,6,3 ch.,160,Paris
Paris 08 (75008),2 980 000 €,5,2 ch.,138,
Paris 16 (75016),2 980 000 €,6,4 ch.,232,Paris
Paris 16 (75016),2 984 000 €,6,4 ch.,184,Paris
Paris 16 (75016),2 990 000 €,8,5 ch.,260,Paris
Paris 16 (75016),2 990 000 €,7,5 ch.,180,Paris
Paris 15 (75015),2 990 000 €,7,5 ch.,226,
Paris 15 (75015),2 990 000 €,6,5 ch.,225,
Paris 15ème (75015),2 990 000 €,5,,161,
Paris 15 (75015),2 990 000 €,7,5 ch.,226,Necker
Paris 07 (75007),2 990 000 €,5,3 ch.,143,Sèvres-Babylone
Paris 08 (75008),2 992 500 €,2,1 ch.,65,Paris 8ème
Paris 16 (75016),2 995 000 €,6,4 ch.,185,Paris
Paris 16 (75016),2 995 000 €,7,5 ch.,207,Paris
Paris 16 (75016),3 000 000 €,4,3 ch.,173,Paris
Paris 08 (75008),3 000 000 €,5,2 ch.,104,Paris 8ème
Paris 10 (75010),3 000 000 €,8,3 ch.,600,Paris 10ème
Paris 07 (75007),3 000 000 €,5,3 ch.,153,
Paris 07 (75007),3 050 000 €,5,4 ch.,132,Paris 7eme Arr.
Paris 16 (75016),3 050 000 €,5,3 ch.,160,Paris
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 08 (75008),3 090 000 €,4,3 ch.,192,
Paris 16 (75016),3 090 000 €,5,3 ch.,210,Paris
Paris 07 (75007),3 090 000 €,6,3 ch.,207,Paris 7ème
Paris 16 (75116),3 095 000 €,7,5 ch.,195,Paris
Paris 07 (75007),3 100 000 €,6,3 ch.,144,Saint-Thomas-d'Aquin
Paris 16 (75016),3 100 000 €,8,5 ch.,260,Paris
Paris 16 (75016),3 100 000 €,6,3 ch.,245,Paris
Paris 08 (75008),3 100 000 €,6,4 ch.,191,
Paris 09 (75009),3 100 000 €,6,3 ch.,175,
Paris 09 (75009),3 100 000 €,4,1 ch.,161,Pigalle
Paris 07 (75007),3 120 000 €,3,2 ch.,133,Paris 7ème
Paris 07 (75007),3 120 000 €,3,2 ch.,133,Paris 7ème
Paris 08 (75008),3 120 000 €,5,3 ch.,185,Pont de l'Alma
Paris 17 (75017),3 140 000 €,8,5 ch.,223,Paris 17ème
Paris 08 (75008),3 150 000 €,5,4 ch.,180,Paris 8ème
Paris 07 (75007),3 150 000 €,7,4 ch.,203,Paris 7ème
Paris 08 (75008),3 150 000 €,3,2 ch.,155,George V
Paris 06 (75006),3 150 000 €,6,4 ch.,149,
Paris 17 (75017),3 150 000 €,8,5 ch.,223,
Paris 17 (75017),3 150 000 €,7,4 ch.,288,75017
Paris 16 (75116),3 650 000 €,9,4 ch.,302,Paris
Paris 08 (75008),3 150 000 €,3,2 ch.,155,George V
Paris 17 (75017),3 150 000 €,8,5 ch.,223,
Paris 08 (75008),3 150 000 €,3,2 ch.,155,George V
Paris 08 (75008),3 150 000 €,5,4 ch.,180,Paris 8ème
Paris 15 (75015),3 151 000 €,5,4 ch.,157,Paris
Paris 15 (75015),3 180 000 €,5,4 ch.,160,
Paris 16 (75016),3 180 000 €,7,4 ch.,202,Paris
Paris 04 (75004),3 192 000 €,3,,80,Paris
Paris 07 (75007),3 195 000 €,8,4 ch.,229,Paris 7ème
Paris 07 (75007),3 195 000 €,7,4 ch.,185,Paris 7ème
Paris 07 (75007),3 195 000 €,8,4 ch.,229,Paris 7ème
Paris 15 (75015),3 196 000 €,5,4 ch.,160,
Paris 07 (75007),3 200 000 €,4,2 ch.,137,Paris 7ème
Paris 08 (75008),3 200 000 €,4,2 ch.,130,Paris 8ème
Paris 06 (75006),3 200 000 €,2,1 ch.,73,Saint-Germain-des-Prés
Paris 04 (75004),3 200 000 €,3,2 ch.,89,Saint-Paul
Paris 04 (75004),3 200 000 €,3,2 ch.,89,Saint-Paul
Paris 07 (75007),3 200 000 €,4,2 ch.,134,Paris
Paris 17 (75017),3 200 000 €,9,6 ch.,274,
Paris 08 (75008),3 200 000 €,4,2 ch.,129,Paris 8ème
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 04 (75004),3 200 000 €,3,2 ch.,89,Saint-Paul
Paris 17 (75017),3 200 000 €,9,6 ch.,274,
Paris 08 (75008),3 200 000 €,4,2 ch.,130,Paris 8ème
Paris 12 (75012),3 200 600 €,9,1 ch.,478,Paris
Paris 12 (75012),3 200 600 €,9,1 ch.,478,Bastille
Paris 08 (75008),3 220 000 €,5,2 ch.,149,
Paris 08 (75008),3 224 000 €,6,3 ch.,186,
Paris 17 (75017),3 250 000 €,6,4 ch.,270,Paris
Paris 17 (75017),3 250 000 €,6,4 ch.,270,Etoile - Arc de Triomphe
Paris 16 (75116),3 255 000 €,6,3 ch.,165,Paris
Paris 06 (75006),3 270 000 €,5,3 ch.,205,Notre-Dame-des-Champs
Paris 15ème (75015),3 270 000 €,5,,195,
Paris 06 (75006),3 280 000 €,5,3 ch.,205,Paris
Paris 16 (75016),3 290 000 €,6,4 ch.,223,Paris
Paris 07 (75007),3 290 000 €,4,3 ch.,119,Saint-Thomas-d'Aquin
Paris 01 (75001),3 290 000 €,4,2 ch.,154,Place-Vendôme
Paris 08 (75008),3 300 000 €,4,2 ch.,135,Champs-élysées
Paris 16 (75116),3 300 000 €,7,5 ch.,268,Paris
Paris 16 (75016),3 300 000 €,7,5 ch.,294,Paris
Paris 07 (75007),3 300 000 €,6,4 ch.,230,Gros-Caillou
Paris 06 (75006),375 000 €,1,,27,
Paris 16 (75016),3 300 000 €,7,5 ch.,294,Paris
Paris 08 (75008),3 300 000 €,4,2 ch.,135,Champs-élysées
Paris 16 (75116),3 300 000 €,7,5 ch.,268,Paris
Paris 16 (75016),3 300 000 €,5,2 ch.,127,Paris
Paris 07 (75007),3 300 000 €,6,4 ch.,230,Gros-Caillou
Paris 07 (75007),3 300 000 €,6,4 ch.,229,Pont de l'Alma
Paris 07 (75007),3 328 000 €,4,3 ch.,146,Tour Eiffel
Paris 16 (75116),3 339 000 €,7,4 ch.,262,Paris
Paris 15 (75015),3 344 000 €,6,5 ch.,195,Paris 15ème
Paris 16 (75116),3 350 000 €,6,4 ch.,285,Paris
Paris 16 (75016),3 350 000 €,9,6 ch.,282,Paris
Paris 16 (75016),3 360 000 €,5,4 ch.,155,Paris
Paris 16 (75016),3 360 000 €,5,2 ch.,186,Paris
Paris 16 (75116),3 397 000 €,8,4 ch.,265,Paris
Paris 07 (75007),3 400 000 €,4,3 ch.,142,Paris
Paris 07 (75007),3 400 000 €,5,3 ch.,140,"St Thomas d'Aquin, Bac"
Paris 07 (75007),3 490 000 €,4,3 ch.,118,Saint-Thomas-d'Aquin
Paris 16 (75016),3 495 000 €,5,3 ch.,197,Paris
Paris 18 (75018),3 500 000 €,6,4 ch.,237,Paris 18ème
Paris 16 (75016),3 500 000 €,5,3 ch.,197,Paris
Paris 19 (75019),836 000 €,3,2 ch.,57,
Paris 16 (75016),3 500 000 €,7,5 ch.,251,Paris
Paris 07 (75007),3 500 000 €,7,4 ch.,206,Paris 7ème
Paris 07 (75007),3 500 000 €,5,3 ch.,225,Assemblée Nationale
Paris 16 (75016),3 500 000 €,7,5 ch.,231,Paris
Paris 16 (75016),3 500 000 €,6,3 ch.,197,Paris
Paris 06 (75006),3 500 000 €,8,5 ch.,183,Paris
Paris 08 (75008),3 500 000 €,7,4 ch.,205,Paris
Paris 07 (75007),3 500 000 €,5,3 ch.,225,Paris 7ème
Paris 07 (75007),3 500 000 €,7,4 ch.,241,Invalides
Paris 16 (75016),3 544 500 €,6,4 ch.,278,Paris
Paris 07 (75007),3 550 000 €,7,4 ch.,274,Gros-Caillou
Paris 03 (75003),3 550 000 €,5,3 ch.,177,Paris 3ème
Paris 16 (75016),3 570 000 €,5,3 ch.,232,Paris
Paris 16 (75016),3 570 000 €,5,3 ch.,223,Paris
Paris 16 (75016),3 570 000 €,5,3 ch.,232,Paris
Paris 16 (75016),3 580 000 €,5,3 ch.,222,Paris
Paris 01 (75001),3 580 000 €,7,5 ch.,234,Paris 1er
Paris 01 (75001),3 580 000 €,7,5 ch.,234,Paris 1er
Paris 07 (75007),3 600 000 €,6,4 ch.,217,Gros-Caillou
Paris 08 (75008),3 600 000 €,5,3 ch.,180,
Paris 06 (75006),375 000 €,1,,27,
Paris 08 (75008),3 600 000 €,5,3 ch.,185,Paris 8ème
Paris 13 (75013),3 600 000 €,6,5 ch.,189,
Paris 07 (75007),3 600 000 €,7,5 ch.,235,Paris 7ème
Paris 07 (75007),3 600 000 €,7,5 ch.,235,Gros-Caillou
Paris 08 (75008),3 600 000 €,5,3 ch.,180,Paris 8ème
Paris 07 (75007),3 600 000 €,6,4 ch.,217,Gros-Caillou
Paris 13 (75013),3 600 000 €,6,5 ch.,189,Paris 13ème
Paris 13 (75013),3 600 000 €,6,5 ch.,189,Paris 13eme Arrondissement
Paris 14 (75014),3 637 800 €,5,4 ch.,147,Paris
Paris 01 (75001),3 650 000 €,6,4 ch.,187,Paris 1er
Paris 08 (75008),3 650 000 €,6,3 ch.,215,Paris 8ème
Paris 01 (75001),3 650 000 €,6,4 ch.,191,Paris 1er
Paris 16 (75016),3 650 000 €,9,4 ch.,302,Paris
Paris 16 (75116),3 650 000 €,9,4 ch.,302,Paris
Paris 01 (75001),3 650 000 €,6,4 ch.,187,Paris 1er
Paris 16 (75016),3 690 000 €,6,4 ch.,264,Paris
Paris 20 (75020),3 690 000 €,10,4 ch.,290,"Père Lachaise, Ménilmontant"
Paris 14 (75014),3 700 000 €,7,5 ch.,291,Montparnasse
Paris 16 (75116),3 700 000 €,7,4 ch.,348,Paris
Paris 16 (75016),3 710 000 €,6,4 ch.,252,Paris
Paris 19 (75019),836 000 €,3,2 ch.,57,
Paris 16 (75016),3 710 000 €,6,3 ch.,252,Paris
Paris 08 (75008),3 740 000 €,7,4 ch.,242,
Paris 16 (75016),3 750 000 €,4,3 ch.,114,Paris
Paris 08 (75008),3 750 000 €,5,3 ch.,217,Paris 8ème
Paris 08 (75008),3 750 000 €,8,5 ch.,287,
Paris 16 (75016),3 790 000 €,8,4 ch.,283,Paris
Paris 08 (75008),3 790 000 €,5,3 ch.,174,Paris 8ème
Paris 08 (75008),3 790 000 €,5,3 ch.,174,Paris 8ème
Paris 16 (75016),3 800 000 €,5,3 ch.,219,Paris
Paris 07 (75007),3 800 000 €,6,4 ch.,279,Paris 7ème
Paris 08 (75008),3 800 000 €,6,4 ch.,180,Paris 8ème
Paris 04 (75004),3 851 000 €,7,4 ch.,284,Paris 4ème
Paris 16 (75016),3 860 000 €,4,2 ch.,256,Paris
Paris 06 (75006),3 900 000 €,5,3 ch.,185,Monnaie
Paris 08 (75008),3 900 000 €,6,3 ch.,181,Paris 8ème
Paris 08 (75008),3 900 000 €,6,3 ch.,175,Paris 8ème
Paris 11 (75011),3 900 000 €,10,5 ch.,286,Voltaire
Paris 04 (75004),3 900 000 €,6,3 ch.,205,Arsenal
Paris 08 (75008),3 900 000 €,5,3 ch.,171,
Paris 16 (75016),3 900 000 €,6,3 ch.,181,Paris
Paris 20 (75020),420 000 €,2,1 ch.,42,
Paris 04 (75004),3 851 000 €,7,4 ch.,284,Paris 4ème
Paris 16 (75016),3 860 000 €,4,2 ch.,256,Paris
Paris 04 (75004),3 900 000 €,6,3 ch.,205,Arsenal
Paris 16 (75016),3 900 000 €,6,3 ch.,181,Paris
Paris 08 (75008),3 900 000 €,5,3 ch.,171,
Paris 08 (75008),3 900 000 €,6,3 ch.,175,Paris 8ème
Paris 11 (75011),3 900 000 €,10,5 ch.,286,Voltaire
Paris 08 (75008),3 900 000 €,6,3 ch.,181,Paris 8ème
Paris 06 (75006),3 900 000 €,5,3 ch.,185,Monnaie
Paris 08 (75008),3 900 000 €,6,3 ch.,181,Paris 8ème
Paris 16 (75116),3 950 000 €,7,4 ch.,240,Paris
Paris 16 (75116),3 950 000 €,7,4 ch.,267,Paris
Paris 08 (75008),3 950 000 €,5,3 ch.,161,Champs-élysées
Paris 07 (75007),3 950 000 €,6,4 ch.,182,Champs de Mars
Paris 16 (75016),3 950 000 €,9,4 ch.,349,Paris
Paris 08 (75008),3 950 000 €,7,4 ch.,199,
Paris 08 (75008),3 950 000 €,5,3 ch.,155,Paris 8ème
Paris 08 (75008),3 950 000 €,5,3 ch.,161,
Paris 06 (75006),3 950 000 €,5,3 ch.,158,Paris 6ème
Paris 08 (75008),3 950 000 €,4,3 ch.,153,Champs-élysées
Paris 19 (75019),745 000 €,4,3 ch.,77,
Paris 04 (75004),3 996 000 €,7,4 ch.,287,Paris 4ème
Paris 08 (75008),4 050 000 €,6,4 ch.,192,
Paris 16 (75016),4 100 000 €,7,6 ch.,303,Paris
Paris 07 (75007),4 150 000 €,6,4 ch.,192,Paris 7ème
Paris 16 (75016),4 150 000 €,7,4 ch.,230,Paris
Paris 06 (75006),4 200 000 €,6,4 ch.,190,Paris 6ème
Paris 16 (75116),4 200 000 €,6,3 ch.,261,Paris
Paris 07 (75007),4 200 000 €,5,3 ch.,173,Saint-Thomas-d'Aquin
Paris 16 (75016),4 200 000 €,7,4 ch.,306,Paris
